,length,popularity_,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,days_since,popularity_meta,followers,popularity_count,popularity_count_album,artist_avg_pop_other,album_avg_pop_other,imputed_album_avg_pop_other,time_signature_3,time_signature_4,time_signature_5,liveness_speechiness_feat_2.0,liveness_speechiness_feat_3.0,liveness_speechiness_feat_999.0,danceability_speechiness_feat_3.0,danceability_speechiness_feat_999.0,length_speechiness_feat_3.0,length_speechiness_feat_5.0,length_speechiness_feat_999.0,instrumentalness_time_signature_feat_2.0,instrumentalness_time_signature_feat_3.0,instrumentalness_time_signature_feat_999.0,length_tempo_feat_2.0,length_tempo_feat_5.0,length_tempo_feat_999.0
3340,266626,55,0.547,0.948,0.0739,0.0,0.108,-13.961,0.052000000000000005,142.526,3526,70.0,3069022.0,10,1,57.666666666666664,57.666666666666664,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3341,235812,58,0.5820000000000001,0.155,0.421,9.06e-05,0.0905,-8.731,0.029,92.881,1930,70.0,3069022.0,10,2,57.333333333333336,56.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3342,159413,48,0.507,0.7809999999999999,0.299,4.79e-06,0.126,-12.728,0.0344,120.794,644,70.0,3069022.0,10,2,58.44444444444444,55.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3343,216206,49,0.597,0.0947,0.624,8.62e-05,0.0946,-6.931,0.0283,104.541,2212,70.0,3069022.0,10,1,58.333333333333336,58.333333333333336,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3344,283734,56,0.755,0.0264,0.643,3.52e-05,0.267,-9.097,0.0268,126.035,1930,70.0,3069022.0,10,2,57.55555555555556,58.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3345,188453,54,0.625,0.118,0.736,0.0,0.16699999999999998,-8.658,0.0325,105.529,4403,70.0,3069022.0,10,1,57.77777777777778,57.77777777777778,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3346,269666,84,0.856,0.00801,0.609,8.149999999999999e-05,0.0344,-7.223,0.0824,114.988,2832,73.0,982806.0,7,2,62.166666666666664,56.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3347,219413,76,0.6990000000000001,0.00243,0.83,0.00024,0.0995,-4.898,0.0633,105.809,5660,73.0,982806.0,7,1,63.5,63.5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3348,251028,54,0.688,0.4370000000000001,0.7290000000000001,0.00369,0.0928,-6.56,0.0573,110.055,1211,73.0,982806.0,7,3,67.16666666666667,65.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3349,176416,56,0.605,0.00548,0.664,3e-06,0.204,-7.162000000000001,0.0316,103.997,1211,73.0,982806.0,7,3,66.83333333333333,64.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3350,190680,58,0.7859999999999999,0.0547,0.732,2.47e-06,0.342,-6.664,0.0421,123.982,588,55.0,77367.0,2,1,75.0,75.0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
3351,215397,56,0.757,0.086,0.6970000000000001,0.00108,0.122,-7.797999999999999,0.0399,110.03,154,73.0,982806.0,7,1,66.83333333333333,66.83333333333333,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3352,298133,56,0.7240000000000001,0.0408,0.5379999999999999,0.0139,0.0343,-8.041,0.0381,108.945,2832,73.0,982806.0,7,2,66.83333333333333,84.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3353,222374,80,0.6559999999999999,0.443,0.4320000000000001,0.0,0.132,-9.481,0.217,97.022,1456,79.0,4293226.0,10,4,74.33333333333333,75.33333333333333,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3354,92093,77,0.6459999999999999,0.626,0.335,1.3e-05,0.107,-9.915,0.247,167.92700000000005,1456,79.0,4293226.0,10,4,74.66666666666667,76.33333333333333,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3355,188906,76,0.593,0.345,0.294,2.03e-05,0.287,-10.072,0.0499,113.847,1456,79.0,4293226.0,10,4,74.77777777777777,76.66666666666667,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3356,98026,74,0.574,0.894,0.123,0.00111,0.118,-13.959,0.196,115.431,1653,79.0,4293226.0,10,1,75.0,75.0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3357,329295,74,0.5670000000000001,0.16699999999999998,0.8240000000000001,2.65e-06,0.149,-6.973,0.29600000000000004,138.202,154,88.0,22039215.0,12,4,80.45454545454545,81.33333333333333,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3358,140760,73,0.645,0.5579999999999999,0.418,0.0003,0.562,-10.065,0.29,96.963,1456,79.0,4293226.0,10,4,75.11111111111111,77.66666666666667,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3359,211373,73,0.7909999999999999,0.7440000000000001,0.366,7.24e-06,0.106,-8.337,0.0966,124.878,826,79.0,4293226.0,10,1,75.11111111111111,75.11111111111111,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3360,237300,81,0.765,0.287,0.473,0.0,0.391,-5.829,0.0514,119.992,2387,70.0,1991891.0,9,3,63.125,62.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3361,175698,73,0.6459999999999999,0.00119,0.64,0.0,0.138,-5.5539999999999985,0.0304,105.957,56,70.0,1991891.0,9,1,64.125,64.125,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3362,205440,71,0.5379999999999999,0.172,0.409,0.0,0.11,-6.581,0.0505,171.838,1449,70.0,1991891.0,9,1,64.375,64.375,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3363,206902,70,0.7120000000000001,0.0447,0.799,6.4e-05,0.37,-4.564,0.0703,83.99600000000002,2387,70.0,1991891.0,9,3,64.5,67.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3364,226402,61,0.6729999999999999,0.388,0.639,0.0,0.16399999999999998,-4.14,0.036000000000000004,136.155,518,70.0,1991891.0,9,1,65.625,65.625,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3365,141052,42,0.7509999999999999,0.0468,0.792,0.0,0.0957,-4.633,0.108,114.03,329,76.0,2413945.0,5,1,56.25,56.25,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0
3366,176856,57,0.635,0.0867,0.523,0.0,0.107,-5.662000000000001,0.0289,105.98,14,70.0,1991891.0,9,1,66.125,66.125,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3367,179841,56,0.537,0.0362,0.612,0.0,0.0926,-4.777,0.051,92.178,1113,70.0,1991891.0,9,1,66.25,66.25,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3368,202893,54,0.7659999999999999,0.0606,0.516,3.45e-05,0.102,-7.809,0.0474,92.059,2387,70.0,1991891.0,9,3,66.5,75.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3369,169265,84,0.667,0.785,0.373,0.0,0.0906,-9.389,0.05,124.148,910,79.0,3202315.0,10,1,73.0,73.0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
3370,169721,81,0.625,0.257,0.604,2.0600000000000006e-05,0.129,-7.415,0.339,174.08900000000003,14,79.0,3202315.0,10,1,73.33333333333333,73.33333333333333,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
3371,207120,76,0.602,0.0129,0.626,9.02e-06,0.14400000000000002,-5.323,0.0396,160.118,140,79.0,3202315.0,10,4,73.88888888888889,70.0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
3372,175026,79,0.453,0.728,0.383,0.0,0.387,-11.015,0.163,105.029,994,79.0,3202315.0,10,1,73.55555555555556,73.55555555555556,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
3373,203480,69,0.519,0.5720000000000001,0.383,0.0,0.124,-7.174,0.0495,144.565,140,79.0,3202315.0,10,4,74.66666666666667,72.33333333333333,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
3374,152786,72,0.7070000000000001,0.106,0.483,3.54e-06,0.0356,-7.365,0.059,87.999,140,79.0,3202315.0,10,4,74.33333333333333,71.33333333333333,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
3375,202340,72,0.436,0.911,0.153,0.0,0.129,-9.522,0.0454,71.684,1775,79.0,3202315.0,10,1,74.33333333333333,74.33333333333333,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
3376,175533,69,0.6629999999999999,0.54,0.374,0.0,0.101,-6.987,0.0367,106.967,140,79.0,3202315.0,10,4,74.66666666666667,72.33333333333333,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
3377,210219,71,0.7829999999999999,0.282,0.435,0.0,0.0833,-7.78,0.0588,106.974,484,79.0,3202315.0,10,1,74.44444444444444,74.44444444444444,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
3378,253760,78,0.278,0.392,0.5720000000000001,0.0,0.063,-8.295,0.0407,95.351,1961,74.0,4660291.0,6,1,69.4,69.4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3379,233895,73,0.597,0.173,0.848,0.0,0.373,-5.457999999999998,0.0406,139.876,3939,74.0,4660291.0,6,1,70.4,70.4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3380,250000,72,0.348,0.34,0.536,0.0,0.209,-5.76,0.0313,150.586,1771,75.0,6722181.0,7,1,69.33333333333333,69.33333333333333,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3381,247186,72,0.519,0.457,0.419,0.0,0.161,-6.276,0.033,140.033,4273,74.0,4660291.0,6,1,70.6,70.6,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3382,163244,70,0.816,0.153,0.787,0.0,0.069,-2.405,0.0622,99.957,91,74.0,4660291.0,6,1,71.0,71.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3383,234373,66,0.7490000000000001,0.308,0.637,0.0,0.0878,-6.924,0.0764,99.951,2895,74.0,4660291.0,6,1,71.8,71.8,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3384,228783,66,0.6629999999999999,0.00153,0.782,0.000848,0.121,-4.519,0.1,145.077,364,74.0,4660291.0,6,1,71.8,71.8,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3385,239600,84,0.733,0.145,0.71,0.115,0.0956,-5.849,0.0292,127.975,4162,70.0,3558778.0,10,6,64.88888888888889,63.4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3386,256266,72,0.7440000000000001,0.115,0.642,3.950000000000001e-05,0.279,-4.6,0.031,94.988,1211,70.0,3558778.0,10,1,66.22222222222223,66.22222222222223,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3387,243146,72,0.638,0.117,0.738,0.000384,0.6890000000000001,-4.976,0.0292,97.021,1911,70.0,3558778.0,10,2,66.22222222222223,62.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3388,202466,68,0.632,0.00762,0.908,0.000172,0.16699999999999998,-3.511,0.0458,110.024,4162,70.0,3558778.0,10,6,66.66666666666667,66.6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3389,276173,64,0.67,0.0127,0.8759999999999999,0.00302,0.109,-4.905,0.0536,126.968,4162,70.0,3558778.0,10,6,67.11111111111111,67.4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3390,174920,63,0.611,0.00183,0.948,0.0995,0.0969,-3.751,0.0753,133.004,4162,70.0,3558778.0,10,6,67.22222222222223,67.6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3391,182653,62,0.597,0.00457,0.733,0.00191,0.501,-4.727,0.11,87.479,1911,70.0,3558778.0,10,2,67.33333333333333,72.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3392,238786,61,0.6409999999999999,0.0483,0.967,0.000276,0.442,-4.289,0.0601,113.017,4162,70.0,3558778.0,10,6,67.44444444444444,68.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3393,214080,61,0.597,0.0372,0.848,2.33e-05,0.122,-5.841,0.0308,128.009,4162,70.0,3558778.0,10,6,67.44444444444444,68.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3394,276360,61,0.433,0.111,0.614,5.6100000000000015e-05,0.141,-7.5939999999999985,0.0499,178.75099999999995,875,70.0,3558778.0,10,1,67.44444444444444,67.44444444444444,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3395,236737,71,0.609,0.522,0.435,0.0,0.118,-7.8610000000000015,0.285,131.995,2576,71.0,541480.0,11,9,67.7,67.125,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3396,333154,70,0.698,0.15,0.649,0.0,0.0903,-6.7639999999999985,0.415,180.466,2576,71.0,541480.0,11,9,67.8,67.25,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3397,156630,68,0.6459999999999999,0.272,0.439,0.0,0.0945,-10.837,0.818,160.387,2576,71.0,541480.0,11,9,68.0,67.5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3398,385438,68,0.77,0.211,0.482,0.0,0.223,-9.529,0.35100000000000003,91.994,2576,71.0,541480.0,11,9,68.0,67.5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3399,318214,67,0.638,0.271,0.49,0.0,0.664,-9.382,0.426,173.55200000000005,2576,71.0,541480.0,11,9,68.1,67.625,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3400,141413,67,0.6890000000000001,0.36,0.578,0.0,0.11,-8.737,0.0368,98.043,2156,79.0,13974503.0,37,2,67.05555555555556,66.0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
3401,184004,66,0.598,0.907,0.221,4.19e-05,0.0723,-10.484000000000002,0.0303,106.771,2576,71.0,541480.0,11,9,68.2,67.75,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3402,91980,66,0.494,0.835,0.237,0.0,0.648,-10.579,0.0517,95.219,2576,71.0,541480.0,11,9,68.2,67.75,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3403,321696,66,0.68,0.177,0.413,0.0,0.205,-9.41,0.4920000000000001,158.576,2576,71.0,541480.0,11,9,68.2,67.75,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3404,69900,66,0.8540000000000001,0.41,0.327,0.0,0.0889,-10.834,0.507,131.352,2576,71.0,541480.0,11,9,68.2,67.75,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3405,350400,68,0.73,0.0632,0.868,0.0661,0.318,-7.325,0.0288,148.217,16078,74.0,6186652.0,10,1,52.0,52.0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
3406,252466,64,0.461,0.435,0.936,9.13e-05,0.124,-6.8660000000000005,0.109,172.40400000000002,13668,74.0,6186652.0,10,4,52.44444444444444,55.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
3407,361395,57,0.602,0.4370000000000001,0.574,0.00415,0.0751,-8.169,0.0278,87.318,15337,74.0,6186652.0,10,2,53.22222222222222,45.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
3408,506400,65,0.667,0.0491,0.655,0.0008939999999999998,0.0641,-9.339,0.0367,134.21200000000002,13668,74.0,6186652.0,10,4,52.333333333333336,54.666666666666664,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
3409,419400,53,0.22,0.503,0.44,0.862,0.12,-9.456,0.0352,79.095,13668,74.0,6186652.0,10,4,53.666666666666664,58.666666666666664,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
3410,229026,49,0.633,0.166,0.7979999999999999,0.617,0.0812,-9.313,0.0281,147.645,15827,74.0,6186652.0,10,2,54.111111111111114,45.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
3411,243466,43,0.7140000000000001,0.23,0.523,0.0699,0.0612,-9.718,0.028,114.329,8739,74.0,6186652.0,10,1,54.77777777777778,54.77777777777778,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
3412,393866,47,0.7040000000000001,0.721,0.408,0.104,0.141,-13.558,0.0346,122.544,13668,74.0,6186652.0,10,4,54.333333333333336,60.666666666666664,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
3413,488693,45,0.491,0.245,0.6859999999999999,0.0185,0.281,-10.708,0.0372,137.168,15337,74.0,6186652.0,10,2,54.55555555555556,57.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
3414,325266,45,0.6779999999999999,0.196,0.6559999999999999,0.014,0.114,-11.907,0.047,146.56,15827,74.0,6186652.0,10,2,54.55555555555556,49.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
3415,216053,83,0.508,0.0183,0.8340000000000001,0.0,0.0732,-6.205,0.0386,139.131,13857,74.0,2841569.0,10,3,66.0,74.5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3416,243360,78,0.382,0.0465,0.589,0.0,0.122,-7.315,0.0267,140.059,13857,74.0,2841569.0,10,3,66.55555555555556,77.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3417,394133,66,0.526,0.0775,0.365,1.35e-05,0.0618,-12.605,0.028,131.253,11343,74.0,2841569.0,10,1,67.88888888888889,67.88888888888889,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3418,291666,72,0.57,0.536,0.478,1.33e-05,0.0931,-10.185,0.0322,145.517,9628,74.0,2841569.0,10,1,67.22222222222223,67.22222222222223,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3419,233270,71,0.561,0.00515,0.8109999999999999,3.6e-05,0.287,-6.157,0.0265,126.593,13857,74.0,2841569.0,10,3,67.33333333333333,80.5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3420,204893,70,0.546,0.000299,0.931,2.92e-05,0.11,-6.3439999999999985,0.0341,125.495,9052,74.0,2841569.0,10,1,67.44444444444444,67.44444444444444,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3421,355640,55,0.5870000000000001,0.516,0.456,0.0,0.104,-7.011,0.0262,134.11,6205,74.0,2841569.0,10,1,69.11111111111111,69.11111111111111,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3422,211933,59,0.5870000000000001,0.0766,0.237,0.0,0.139,-18.466,0.0272,84.764,14514,74.0,2841569.0,10,1,68.66666666666667,68.66666666666667,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3423,270506,62,0.3670000000000001,0.7170000000000001,0.332,0.0,0.6779999999999999,-8.87,0.0331,130.476,9417,74.0,2841569.0,10,1,68.33333333333333,68.33333333333333,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3424,284066,61,0.581,0.0078,0.777,4.04e-05,0.0891,-7.122000000000001,0.0296,98.963,7468,74.0,2841569.0,10,1,68.44444444444444,68.44444444444444,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3425,222560,73,0.7609999999999999,0.4,0.838,0.0,0.17600000000000002,-3.073,0.0502,93.974,2240,69.0,9320950.0,9,2,64.625,61.0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
3426,165533,66,0.856,0.038,0.718,0.0,0.0697,-5.647,0.0488,122.019,49,69.0,9320950.0,9,1,65.5,65.5,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
3427,206920,68,0.7979999999999999,0.0317,0.809,0.0,0.214,-6.152,0.0839,90.006,1652,69.0,9320950.0,9,3,65.25,64.0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
3428,188598,67,0.7020000000000001,0.14,0.758,0.0,0.111,-4.405,0.278,167.915,616,69.0,9320950.0,9,2,65.375,66.0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
3429,188800,67,0.534,0.15,0.911,0.0,0.0986,-3.0860000000000003,0.0852,93.767,1652,69.0,9320950.0,9,3,65.375,64.5,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
3430,176298,66,0.6559999999999999,0.166,0.705,0.0,0.202,-4.262,0.0908,172.003,616,69.0,9320950.0,9,2,65.5,67.0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
3432,210600,61,0.706,0.292,0.884,0.0,0.344,-3.767,0.0435,90.036,2240,69.0,9320950.0,9,2,66.125,73.0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
3433,174200,61,0.8029999999999999,0.107,0.705,3.6000000000000007e-06,0.147,-5.316,0.0624,90.995,1652,69.0,9320950.0,9,3,66.125,67.5,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
3434,189363,61,0.564,0.0918,0.89,0.0,0.0819,-4.2860000000000005,0.107,180.112,1435,69.0,9320950.0,9,1,66.125,66.125,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
3435,148095,69,0.579,0.1,0.7609999999999999,0.00176,0.279,-5.5470000000000015,0.0509,126.165,91,73.0,4133536.0,9,1,62.75,62.75,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3436,183518,66,0.612,0.00897,0.963,0.00378,0.294,-3.912,0.0531,138.009,1085,73.0,4133536.0,9,1,63.125,63.125,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3437,204360,67,0.551,0.0391,0.833,2.77e-06,0.0632,-5.2170000000000005,0.03,129.885,3451,73.0,4133536.0,9,1,63.0,63.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3438,215773,67,0.5920000000000001,0.00608,0.911,0.0123,0.223,-7.975,0.0659,103.517,2132,73.0,4133536.0,9,1,63.0,63.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3439,169108,62,0.589,0.0366,0.912,0.0,0.0752,-3.878,0.0766,123.946,126,73.0,4133536.0,9,3,63.625,58.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3440,187029,65,0.6709999999999999,0.004370000000000001,0.855,0.0,0.131,-4.254,0.0375,117.98,596,75.0,3868733.0,8,1,72.71428571428571,72.71428571428571,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3441,136000,56,0.6509999999999999,0.045,0.7829999999999999,0.0,0.0628,-6.162000000000001,0.0501,119.995,126,73.0,4133536.0,9,3,64.375,61.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3442,130412,61,0.731,0.00861,0.904,0.000164,0.0916,-4.774,0.0349,121.03,126,73.0,4133536.0,9,3,63.75,59.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3443,204250,62,0.403,0.0115,0.884,6.92e-05,0.805,-6.25,0.126,103.501,112,73.0,4133536.0,9,1,63.625,63.625,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3444,171733,61,0.6809999999999999,0.0382,0.76,1.11e-05,0.119,-6.331,0.062,122.895,21,73.0,4133536.0,9,1,63.75,63.75,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3445,210200,70,0.8220000000000001,0.0312,0.502,0.0008869999999999998,0.114,-7.38,0.14800000000000002,73.003,1946,75.0,7492375.0,5,2,64.5,66.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3446,267426,67,0.768,0.0201,0.471,0.0,0.268,-8.406,0.259,131.023,1708,88.0,22039215.0,12,2,81.0909090909091,83.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3447,255560,66,0.7959999999999999,0.118,0.5,0.0,0.155,-7.21,0.425,75.012,1946,75.0,7492375.0,5,2,65.5,70.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3448,158627,60,0.81,0.0059,0.68,0.0,0.112,-4.871,0.34600000000000003,97.02,252,75.0,7492375.0,5,1,67.0,67.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3449,237826,62,0.634,0.0172,0.665,0.0,0.365,-5.984,0.17600000000000002,131.108,3939,75.0,7492375.0,5,1,66.5,66.5,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3451,202247,61,0.7120000000000001,0.0287,0.703,0.0,0.13,-6.174,0.199,89.024,448,68.0,1204880.0,2,1,65.0,65.0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
3452,326346,61,0.556,0.0558,0.644,2.32e-05,0.35,-5.805,0.402,140.009,3939,79.0,13974503.0,37,2,67.22222222222223,67.0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
3453,149880,73,0.513,0.251,0.396,0.177,0.11,-13.061,0.0299,140.208,17990,70.0,5860064.0,10,1,66.55555555555556,66.55555555555556,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3454,369600,70,0.482,0.731,0.721,0.0,0.189,-6.839,0.0321,95.263,20864,70.0,5860064.0,10,1,66.88888888888889,66.88888888888889,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3455,165426,69,0.38,0.914,0.0993,2.32e-05,0.0605,-20.567,0.0509,174.87400000000005,21690,70.0,5860064.0,10,2,67.0,66.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3456,512732,68,0.509,0.0409,0.8270000000000001,0.0,0.12,-7.715,0.0782,135.601,17073,70.0,5860064.0,10,1,67.11111111111111,67.11111111111111,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3457,192053,67,0.389,0.887,0.396,0.0,0.0828,-7.999,0.0332,171.86,21459,70.0,5860064.0,10,1,67.22222222222223,67.22222222222223,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3458,217400,66,0.6,0.89,0.243,0.0022,0.249,-17.085,0.0366,110.535,21690,70.0,5860064.0,10,2,67.33333333333333,69.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3459,330533,64,0.39,0.794,0.31,0.0,0.379,-14.545,0.0676,177.515,21025,70.0,5860064.0,10,1,67.55555555555556,67.55555555555556,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3460,301133,64,0.486,0.413,0.241,3.510000000000001e-05,0.0928,-17.337,0.0366,106.574,17437,70.0,5860064.0,10,1,67.55555555555556,67.55555555555556,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3461,197093,63,0.52,0.35600000000000004,0.179,0.00344,0.131,-21.976,0.0454,155.746,19546,70.0,5860064.0,10,2,67.66666666666667,68.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
3462,242013,73,0.8440000000000001,0.0205,0.601,0.0,0.385,-5.283,0.157,73.98899999999998,4413,69.0,6919991.0,10,1,61.55555555555556,61.55555555555556,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
